"1인당 국내총생산(명목, 원화)(만원) (Seoul)","1인당 국내총생산(명목, 원화)(만원)","1인당 국민총소득(명목, 원화)(만원) (Seoul)","1인당 국민총소득(명목, 원화)(만원)",코스피대비강남구주택매매가격지수,코스피대비경북집값,코스피대비경남집값,코스피대비인천집값,코스피대비집값,서울코스피대비집값,국내총생산대비집값,국민총소득대비집값,소비자물가지수대비 전국부동산가격,한국대출금리대비집값,Date (seoul),Date,F58,레코드 수,Idx (Seoul),Idx,강남구주택매매가격지수,강동구주택매매가격지수,강북구주택매매가격지수,강서구주택매매가격지수,강원도 (Seoul),강원도,건설업 (Seoul),건설업,경기도 (Seoul),경기도,경상남도 (Seoul),경상남도,경상북도 (Seoul),경상북도,관악구주택매매가격지수,광주광역시 (Seoul),광주광역시,광진구주택매매가격지수,구로구주택매매가격지수,금융업 (Seoul),금융업,금천구주택매매가격지수,기계 (Seoul),기계,노원구주택매매가격지수,대구광역시 (Seoul),대구광역시,대전광역시 (Seoul),대전광역시,도봉구주택매매가격지수,동대문구주택매매가격지수,동작구주택매매가격지수,마포구주택매매가격지수,미국대출금리 (Seoul),미국대출금리,보험 (Seoul),보험,부산광역시 (Seoul),부산광역시,비금속광물 (Seoul),비금속광물,서대문구주택매매가격지수,서비스업 (Seoul),서비스업,서울부동산소비심리지수 (Seoul),서울부동산소비심리지수,서울주택매매가격지수,서울특별시 (Seoul),서울특별시,서초구주택매매가격지수,섬유의복 (Seoul),섬유의복,성동구주택매매가격지수,성북구주택매매가격지수,소비자물가지수 (Seoul),소비자물가지수,송파구주택매매가격지수,실업률 (Seoul),실업률,양천구주택매매가격지수,엔원환율 (Seoul),엔원환율,영등포구주택매매가격지수,용산구주택매매가격지수,운수장비 (Seoul),운수장비,운수창고업 (Seoul),운수창고업,울산광역시 (Seoul),울산광역시,원달러환율 (Seoul),원달러환율,유통업 (Seoul),유통업,은평구주택매매가격지수,은행 (Seoul),은행,음식료품 (Seoul),음식료품,의료정밀 (Seoul),의료정밀,의약품 (Seoul),의약품,이혼율(남편) (Seoul),이혼율(남편),이혼율(아내) (Seoul),이혼율(아내),인천광역시 (Seoul),인천광역시,재산세 부과액 (Seoul),재산세 부과액,전국 (Seoul),전국 (그룹),전국,전국부동산소비심리지수 (Seoul),전국부동산소비심리지수,전기가스업 (Seoul),전기가스업,전기전자 (Seoul),전기전자,전년대비 재산세부과액 증가율 (Seoul),전년대비 재산세부과액 증가율,전라남도 (Seoul),전라남도,전라북도 (Seoul),전라북도,제조업 (Seoul),제조업,제주특별자치도 (Seoul),제주특별자치도,종로구주택매매가격지수,종이목재 (Seoul),종이목재,중구주택매매가격지수,중랑구주택매매가격지수,증권 (Seoul),증권,철강금속 (Seoul),철강금속,출산율 (Seoul),출산율,충청남도 (Seoul),충청남도,충청북도 (Seoul),충청북도,코스피지수평균 (Seoul),코스피지수평균,통신업 (Seoul),통신업,한국대출금리 (Seoul),한국대출금리,화학 (Seoul),화학
3398.8,3398.8,3411.2,3411.2,2.998983205,19.214522576,1.408935740,4.991899103,8.566108586,1.484794617,0.293200280,0.424201920,2.029320200,-895.852816,2016-02-01,2016-02-01,,1,146,146,96.05,96.67,98.83,96.54,95.9,95.9,111.27,111.27,97.3,97.3,104.8,104.8,108.3,108.3,97.3,99.1,99.1,97.37,97.34,398.32,398.32,97.26,785.48,785.48,97.06,102.3,102.3,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,19393.72,19393.72,94.1,94.1,1476.01,1476.01,97.59,1146.94,1146.94,120.1,120.1,97.06,93.3,93.3,97.24,382.09,382.09,96.66,97.97,100.82,100.82,95.74,4.9,4.9,96.77,1095.4,1095.4,96.13,96.69,1739.52,1739.52,1652.81,1652.81,101.9,101.9,1236.7,1236.7,504.82,504.82,97.77,205.03,205.03,5312.13,5312.13,2268.18,2268.18,8422.87,8422.87,4.9,4.9,4.8,4.8,97.2,97.2,10198015975,10198015975,98.3,기타,98.3,114.3,114.3,1629.1,1629.1,9113.7,9113.7,1.063781653,1.063781653,96.7,96.7,98.7,98.7,3888.82,3888.82,96.6,96.6,97.55,352.26,352.26,97.07,98.41,1624.79,1624.79,4011.11,4011.11,1.172,1.172,105.3,105.3,103.3,103.3,1900.61,1900.61,329.57,329.57,3.47,3.47,5152.38,5152.38
3398.8,3398.8,3411.2,3411.2,1.47287325,16.9840024,-1.510249,3.46575095,6.5462889,-0.360872950,0.193200280,0.324201920,2.251301600,-895.822816,2016-03-01,2016-03-01,,1,147,147,96.05,96.67,98.83,96.54,96,96,120.76,120.76,97.3,97.3,104.8,104.8,108,108,97.3,99.1,99.1,97.37,97.34,422.81,422.81,97.26,820.89,820.89,97.06,101.9,101.9,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,20275.32,20275.32,94.2,94.2,1615.26,1615.26,97.59,1158.47,1158.47,119.2,119.2,97.06,93.3,93.3,97.24,377.55,377.55,96.66,97.97,100.56,100.56,95.74,4.2,4.2,96.77,1018.6,1018.6,96.13,96.69,1776.43,1776.43,1678.65,1678.65,102,102,1143.5,1143.5,492.72,492.72,97.77,218.64,218.64,5114.18,5114.18,2436.11,2436.11,9019.46,9019.46,4.9,4.9,4.8,4.8,97.3,97.3,10198015975,10198015975,98.2,기타,98.2,114.7,114.7,1668.98,1668.98,9866.91,9866.91,1.063781653,1.063781653,96.8,96.8,98.6,98.6,4120.66,4120.66,97.4,97.4,97.55,374.43,374.43,97.07,98.41,1724.45,1724.45,4316.21,4316.21,1.172,1.172,105.1,105.1,103.2,103.2,1976.5,1976.5,312.5,312.5,3.5,3.5,5551.73,5551.73
3398.8,3398.8,3411.2,3411.2,1.077319385,16.083629072,-2.26687522,3.044268091,6.048689042,-0.739253251,0.193200280,0.324201920,2.016007500,-895.882816,2016-04-01,2016-04-01,,1,148,148,96.05,96.67,98.83,96.54,96.2,96.2,126.68,126.68,97.3,97.3,104.8,104.8,107.6,107.6,97.3,99.3,99.3,97.37,97.34,424.62,424.62,97.26,874.31,874.31,97.06,101.5,101.5,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,19406.99,19406.99,94.3,94.3,1706.42,1706.42,97.59,1173.07,1173.07,123.9,123.9,97.06,93.4,93.4,97.24,375.85,375.85,96.66,97.97,100.75,100.75,95.74,3.9,3.9,96.77,1062.2,1062.2,96.13,96.69,1780.39,1780.39,1658.58,1658.58,102.2,102.2,1139.3,1139.3,493.11,493.11,97.77,229.32,229.32,5072.76,5072.76,2509.2,2509.2,9070.86,9070.86,4.9,4.9,4.8,4.8,97.3,97.3,10198015975,10198015975,98.2,기타,98.2,116.6,116.6,1719.2,1719.2,9440.88,9440.88,1.063781653,1.063781653,96.9,96.9,98.6,98.6,4081.57,4081.57,97.6,97.6,97.55,377.48,377.48,97.07,98.41,1741.31,1741.31,4666.46,4666.46,1.172,1.172,104.7,104.7,103,103,1996.17,1996.17,313.13,313.13,3.44,3.44,5452.16,5452.16
3398.8,3398.8,3411.2,3411.2,1.67034854,16.333807488,-1.23251288,3.776170964,6.894709368,0.177952396,0.293200280,0.424201920,2.041704100,-895.872816,2016-05-01,2016-05-01,,1,149,149,96.05,96.67,98.83,96.54,96.4,96.4,114.27,114.27,97.3,97.3,104.7,104.7,107.1,107.1,97.3,99.2,99.2,97.37,97.34,408.38,408.38,97.26,907.14,907.14,97.06,101.3,101.3,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,18727.87,18727.87,94.5,94.5,1612.48,1612.48,97.59,1198.66,1198.66,126.4,126.4,97.06,93.6,93.6,97.24,345.21,345.21,96.66,97.97,100.81,100.81,95.74,3.6,3.6,96.77,1071.4,1071.4,96.13,96.69,1734,1734,1667.62,1667.62,102.3,102.3,1191.7,1191.7,467.04,467.04,97.77,216.62,216.62,5080.92,5080.92,2466.27,2466.27,10067.43,10067.43,4.9,4.9,4.8,4.8,97.4,97.4,10198015975,10198015975,98.3,기타,98.3,116.6,116.6,1739.51,1739.51,9714.23,9714.23,1.063781653,1.063781653,97.1,97.1,98.6,98.6,4077.86,4077.86,97.6,97.6,97.55,370.53,370.53,97.07,98.41,1629.86,1629.86,4081.67,4081.67,1.172,1.172,104.4,104.4,102.9,102.9,1966.68,1966.68,332.76,332.76,3.45,3.45,5375.36,5375.36
3398.8,3398.8,3411.2,3411.2,1.462215215,15.470520048,-1.73063598,3.754394269,6.632881278,0.226237291,0.293200280,0.424201920,2.066471900,-896.012816,2016-06-01,2016-06-01,,1,150,150,96.05,96.67,98.83,96.54,96.5,96.5,108.63,108.63,97.5,97.5,104.6,104.6,106.5,106.5,97.3,99.2,99.2,97.37,97.34,391.59,391.59,97.26,840.47,840.47,97.06,100.8,100.8,98.2,98.2,98.14,97.73,96.49,96.55,3.5,3.5,17686.38,17686.38,94.7,94.7,1623.53,1623.53,97.59,1134.33,1134.33,126.6,126.6,97.06,93.9,93.9,97.24,329.24,329.24,96.66,97.97,100.79,100.79,95.74,3.6,3.6,96.77,1122.8,1122.8,96.13,96.69,1692.24,1692.24,1587.39,1587.39,102.3,102.3,1151.8,1151.8,457.03,457.03,97.77,209.54,209.54,4831.31,4831.31,2282.76,2282.76,10442.59,10442.59,4.9,4.9,4.8,4.8,97.6,97.6,10198015975,10198015975,98.3,기타,98.3,116.1,116.1,1678.66,1678.66,10493.26,10493.26,1.063781653,1.063781653,97.1,97.1,98.5,98.5,4171.32,4171.32,97.5,97.5,97.55,373.01,373.01,97.07,98.41,1606.4,1606.4,4035.74,4035.74,1.172,1.172,104.1,104.1,102.7,102.7,1977.03,1977.03,317.38,317.38,3.31,3.31,5349.04,5349.04
3398.8,3398.8,3411.2,3411.2,0.950428440,14.323112768,-2.909595680,3.309059304,5.989062448,0.007285656,0.293200280,0.424201920,2.301766000,-896.092816,2016-07-01,2016-07-01,,1,151,151,96.05,96.67,98.83,96.54,96.6,96.6,117.13,117.13,97.6,97.6,104.4,104.4,106,106,97.3,99.1,99.1,97.37,97.34,409.78,409.78,97.26,928.26,928.26,97.06,100.6,100.6,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,17462.68,17462.68,94.9,94.9,1674.69,1674.69,97.59,1118.11,1118.11,128.8,128.8,97.06,94.3,94.3,97.24,315.36,315.36,96.66,97.97,100.6,100.6,95.74,3.5,3.5,96.77,1081.6,1081.6,96.13,96.69,1736.97,1736.97,1571.26,1571.26,102.1,102.1,1120.2,1120.2,456.19,456.19,97.77,222.62,222.62,4699.5,4699.5,2370.18,2370.18,9682.74,9682.74,4.9,4.9,4.8,4.8,97.7,97.7,10198015975,10198015975,98.3,기타,98.3,119.1,119.1,1708.72,1708.72,11264.12,11264.12,1.063781653,1.063781653,97.2,97.2,98.5,98.5,4294.83,4294.83,97.6,97.6,97.55,398.69,398.69,97.07,98.41,1779.84,1779.84,4370.8,4370.8,1.172,1.172,103.7,103.7,102.4,102.4,2002.48,2002.48,335.86,335.86,3.23,3.23,5250.41,5250.41
3398.8,3398.8,3411.2,3411.2,0.26308573,12.853628256,-4.324363560,2.776660518,5.224397316,-0.523982198,0.393200280,0.524201920,2.0797846,-896.092816,2016-08-01,2016-08-01,,1,152,152,96.05,96.67,98.83,96.54,96.7,96.7,116.32,116.32,97.7,97.7,104.3,104.3,105.4,105.4,97.3,99,99,97.37,97.34,416.73,416.73,97.26,934.16,934.16,97.06,100.2,100.2,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,18072.82,18072.82,95.3,95.3,1463.45,1463.45,97.59,1135.88,1135.88,130.5,130.5,97.06,94.6,94.6,97.24,296.14,296.14,96.66,97.97,100.86,100.86,95.74,3.6,3.6,96.77,1080.7,1080.7,96.13,96.69,1779.68,1779.68,1650.86,1650.86,101.9,101.9,1114.8,1114.8,469.73,469.73,97.77,227.2,227.2,4285.91,4285.91,2312.63,2312.63,9261.78,9261.78,4.9,4.9,4.8,4.8,97.9,97.9,10198015975,10198015975,98.4,기타,98.4,121.9,121.9,1630.13,1630.13,11726.93,11726.93,1.063781653,1.063781653,97.4,97.4,98.5,98.5,4328.11,4328.11,97.7,97.7,97.55,362.43,362.43,97.07,98.41,1656.95,1656.95,4338.97,4338.97,1.172,1.172,103.4,103.4,102.2,102.2,2036.66,2036.66,328.84,328.84,3.23,3.23,5171.96,5171.96
3398.8,3398.8,3411.2,3411.2,0.144439680,12.303541696,-4.651312960,2.750237088,5.175142656,-0.267471968,0.493200280,0.624201920,1.4367506,-896.052816,2016-09-01,2016-09-01,,1,153,153,96.05,96.67,98.83,96.54,96.9,96.9,117.8,117.8,97.8,97.8,104.2,104.2,105,105,97.3,99,99,97.37,97.34,419.74,419.74,97.26,933.91,933.91,97.06,100,100,98.3,98.3,98.14,97.73,96.49,96.55,3.5,3.5,18479.93,18479.93,95.8,95.8,1489.19,1489.19,97.59,1159.85,1159.85,127.4,127.4,97.06,95,95,97.24,310.02,310.02,96.66,97.97,101.46,101.46,95.74,3.5,3.5,96.77,1092.3,1092.3,96.13,96.69,1795.81,1795.81,1674.76,1674.76,101.9,101.9,1101.3,1101.3,469.79,469.79,97.77,237.4,237.4,4453.64,4453.64,2397.43,2397.43,9246.37,9246.37,4.9,4.9,4.8,4.8,98,98,10198015975,10198015975,98.5,기타,98.5,122.1,122.1,1540.4,1540.4,11601.18,11601.18,1.063781653,1.063781653,97.5,97.5,98.4,98.4,4337.64,4337.64,98,98,97.55,369.2,369.2,97.07,98.41,1631.97,1631.97,4307.48,4307.48,1.172,1.172,103.3,103.3,102.1,102.1,2042.56,2042.56,336.56,336.56,3.27,3.27,5222.28,5222.28
3398.8,3398.8,3411.2,3411.2,0.275754715,12.169654448,-4.60012998,3.090159969,5.540334678,0.591339591,0.693200280,0.824201920,1.463376,-896.032816,2016-10-01,2016-10-01,,1,154,154,96.05,96.67,98.83,96.54,97.1,97.1,114.46,114.46,98,98,104,104,104.7,104.7,97.3,99.1,99.1,97.37,97.34,443.79,443.79,97.26,844.06,844.06,97.06,99.8,99.8,98.4,98.4,98.14,97.73,96.49,96.55,3.5,3.5,19329.12,19329.12,96.6,96.6,1424.12,1424.12,97.59,1089.9,1089.9,128.7,128.7,97.06,95.7,95.7,97.24,298.94,298.94,96.66,97.97,101.6,101.6,95.74,3.3,3.3,96.77,1092.2,1092.2,96.13,96.69,1781.49,1781.49,1589.44,1589.44,102,102,1144.5,1144.5,476.87,476.87,97.77,260.68,260.68,4183.62,4183.62,2083.72,2083.72,7119.82,7119.82,4.9,4.9,4.8,4.8,98.2,98.2,10198015975,10198015975,98.7,기타,98.7,123.2,123.2,1433.43,1433.43,11789.32,11789.32,1.063781653,1.063781653,97.6,97.6,98.5,98.5,4241.92,4241.92,98.3,98.3,97.55,359.97,359.97,97.07,98.41,1613.89,1613.89,4286.54,4286.54,1.172,1.172,103,103,102,102,2036.03,2036.03,335.76,335.76,3.29,3.29,4987.87,4987.87
3398.8,3398.8,3411.2,3411.2,1.367298375,13.2504508,-2.7121955,4.453255525,7.21347755,2.411445475,0.993200280,1.12420192,1.949134500,-896.032816,2016-11-01,2016-11-01,,1,155,155,96.05,96.67,98.83,96.54,97.4,97.4,105.54,105.54,98.3,98.3,103.8,103.8,104.4,104.4,97.3,99.2,99.2,97.37,97.34,441.53,441.53,97.26,809.95,809.95,97.06,99.8,99.8,98.5,98.5,98.14,97.73,96.49,96.55,3.5,3.5,19835.75,19835.75,97.4,97.4,1364.29,1364.29,97.59,1047.98,1047.98,113.8,113.8,97.06,96.2,96.2,97.24,286.61,286.61,96.66,97.97,101.45,101.45,95.74,3.1,3.1,96.77,1037.8,1037.8,96.13,96.69,1664.59,1664.59,1492.73,1492.73,102.1,102.1,1169.1,1169.1,440.21,440.21,97.77,254.21,254.21,4270.55,4270.55,2022.12,2022.12,7321.45,7321.45,4.9,4.9,4.8,4.8,98.4,98.4,10198015975,10198015975,99,기타,99,113.2,113.2,1356.75,1356.75,12393.41,12393.41,1.063781653,1.063781653,97.8,97.8,98.5,98.5,4269.13,4269.13,98.9,98.9,97.55,355.88,355.88,97.07,98.41,1539.46,1539.46,4480.9,4480.9,1.172,1.172,102.7,102.7,102,102,1981.75,1981.75,329.49,329.49,3.29,3.29,4831.27,4831.27
3398.8,3398.8,3411.2,3411.2,0.564527135,11.834949872,-4.447758220,3.697861741,6.203605342,1.540579099,0.993200280,1.12420192,1.812911600,-895.882816,2016-12-01,2016-12-01,,1,156,156,96.05,96.67,98.83,96.54,97.6,97.6,111.43,111.43,98.3,98.3,103.6,103.6,104,104,97.3,99.3,99.3,97.37,97.34,435.06,435.06,97.26,861.79,861.79,97.06,99.6,99.6,98.6,98.6,98.14,97.73,96.49,96.55,3.64,3.64,18792.4,18792.4,97.9,97.9,1341.9,1341.9,97.59,1049.28,1049.28,102.8,102.8,97.06,96.3,96.3,97.24,291.15,291.15,96.66,97.97,101.56,101.56,95.74,3.2,3.2,96.77,1035.4,1035.4,96.13,96.69,1757.54,1757.54,1429.54,1429.54,102,102,1207.7,1207.7,437.79,437.79,97.77,259.45,259.45,4141.12,4141.12,2263.55,2263.55,7591.6,7591.6,4.9,4.9,4.8,4.8,98.5,98.5,10198015975,10198015975,99,기타,99,104.3,104.3,1318.9,1318.9,12926.3,12926.3,1.063781653,1.063781653,98,98,98.6,98.6,4449.94,4449.94,99.4,99.4,97.55,362.9,362.9,97.07,98.41,1555.79,1555.79,4683.94,4683.94,1.172,1.172,102.5,102.5,101.9,101.9,2021.67,2021.67,326.53,326.53,3.44,3.44,5113.99,5113.99
3574,3574,3588.6,3588.6,5.068940565,10.515887568,-6.08870618,2.839468079,5.190191498,0.566307881,-2.4174006,-2.269176240,0.475450400,-896.034867,2017-01-01,2017-01-01,,1,157,157,101.36,100.93,100.29,100.23,97.8,97.8,109.47,109.47,98.3,98.3,103.5,103.5,103.7,103.7,100.12,99.3,99.3,100.87,100.26,446.59,446.59,100.13,822.25,822.25,100.16,99.5,99.5,98.7,98.7,100.18,100.22,100.41,100.36,3.75,3.75,18441.28,18441.28,98.2,98.2,1304.8,1304.8,100.29,1037.5,1037.5,107.8,107.8,100.59,96.3,96.3,101.08,277.49,277.49,101.29,100.39,102.64,102.64,101.5,3.7,3.7,101.34,1024.1,1024.1,100.77,100.35,1663.14,1663.14,1428.34,1428.34,101.8,101.8,1162.1,1162.1,441.08,441.08,100.18,262.9,262.9,4156.8,4156.8,2081.31,2081.31,7229.07,7229.07,4.8,4.8,4.7,4.7,98.5,98.5,10920237503,10920237503,99,기타,99,107.4,107.4,1270.57,1270.57,14181.34,14181.34,1.070819807,1.070819807,98.1,98.1,98.7,98.7,4597.51,4597.51,99.8,99.8,100.35,371.87,371.87,100.43,100.23,1737.86,1737.86,4868.26,4868.26,1.052,1.052,102.3,102.3,101.8,101.8,2061.73,2061.73,325.44,325.44,3.51,3.51,5091.29,5091.29
3574,3574,3588.6,3588.6,4.6452334,9.67990048,-6.999184800,2.28798644,4.65717528,0.153879160,-2.4174006,-2.269176240,0.128701200,-896.094867,2017-02-01,2017-02-01,,1,158,158,101.36,100.93,100.29,100.23,97.9,97.9,118.12,118.12,98.3,98.3,103.4,103.4,103.4,103.4,100.12,99.4,99.4,100.87,100.26,449.18,449.18,100.13,814.81,814.81,100.16,99.3,99.3,98.8,98.8,100.18,100.22,100.41,100.36,3.75,3.75,18158.87,18158.87,98.4,98.4,1343.82,1343.82,100.29,1058.48,1058.48,113.1,113.1,100.59,96.4,96.4,101.08,282.6,282.6,101.29,100.39,102.92,102.92,101.5,4.9,4.9,101.34,1005.8,1005.8,100.77,100.35,1781.6,1781.6,1528.25,1528.25,101.7,101.7,1130.7,1130.7,452.19,452.19,100.18,261.76,261.76,4373.78,4373.78,1995.16,1995.16,7788.73,7788.73,4.8,4.8,4.7,4.7,98.4,98.4,10920237503,10920237503,99,기타,99,111.2,111.2,1307.35,1307.35,13748.83,13748.83,1.070819807,1.070819807,98.1,98.1,98.7,98.7,4614.94,4614.94,99.9,99.9,100.35,369.08,369.08,100.43,100.23,1767.14,1767.14,4878.6,4878.6,1.052,1.052,102.1,102.1,101.7,101.7,2082.8,2082.8,342.12,342.12,3.45,3.45,5155.26,5155.26
3574,3574,3588.6,3588.6,3.571989385,8.022253072,-9.152115220,1.244390091,3.307053042,-0.944095251,-2.4174006,-2.269176240,0.215388500,-896.064867,2017-03-01,2017-03-01,,1,159,159,101.36,100.93,100.29,100.23,98.1,98.1,120.23,120.23,98.4,98.4,103.3,103.3,103.1,103.1,100.12,99.3,99.3,100.87,100.26,456.5,456.5,100.13,835.81,835.81,100.16,99.2,99.2,98.8,98.8,100.18,100.22,100.41,100.36,3.88,3.88,18516.67,18516.67,98.6,98.6,1327.43,1327.43,100.29,1109.88,1109.88,114.8,114.8,100.59,96.6,96.6,101.08,281.8,281.8,101.29,100.39,102.85,102.85,101.5,4.1,4.1,101.34,1000.4,1000.4,100.77,100.35,1783.6,1783.6,1524.83,1524.83,101.7,101.7,1118.4,1118.4,456.94,456.94,100.18,257.74,257.74,4310.67,4310.67,2210.83,2210.83,7810.91,7810.91,4.8,4.8,4.7,4.7,98.5,98.5,10920237503,10920237503,99,기타,99,111.5,111.5,1362.64,1362.64,14793.18,14793.18,1.070819807,1.070819807,98.2,98.2,98.8,98.8,4772.4,4772.4,99.9,99.9,100.35,364.8,364.8,100.43,100.23,1823.31,1823.31,4907.92,4907.92,1.052,1.052,101.9,101.9,101.6,101.6,2136.17,2136.17,370.66,370.66,3.48,3.48,5145.46,5145.46
3574,3574,3588.6,3588.6,3.08916029,6.911477088,-10.27568388,0.729911014,2.799662468,-1.328025654,-2.317400600,-2.16917624,0.476379200,-896.124867,2017-04-01,2017-04-01,,1,160,160,101.36,100.93,100.29,100.23,98.5,98.5,121.12,121.12,98.5,98.5,103.1,103.1,102.6,102.6,100.12,99.4,99.4,100.87,100.26,471.92,471.92,100.13,819.53,819.53,100.16,99,99,98.9,98.9,100.18,100.22,100.41,100.36,4,4,18929.97,18929.97,98.8,98.8,1305.46,1305.46,100.29,1125.84,1125.84,119.2,119.2,100.59,96.8,96.8,101.08,290.9,290.9,101.29,100.39,102.72,102.72,101.5,4.2,4.2,101.34,1023.2,1023.2,100.77,100.35,1699.03,1699.03,1515.82,1515.82,101.6,101.6,1137.9,1137.9,469.58,469.58,100.18,281.87,281.87,4371.32,4371.32,2323.65,2323.65,7987.07,7987.07,4.8,4.8,4.7,4.7,98.5,98.5,10920237503,10920237503,99.1,기타,99.1,112.1,112.1,1343.59,1343.59,15823.64,15823.64,1.070819807,1.070819807,98.4,98.4,98.9,98.9,4886.2,4886.2,99.9,99.9,100.35,357.94,357.94,100.43,100.23,1859.42,1859.42,4626.61,4626.61,1.052,1.052,101.6,101.6,101.4,101.4,2160.18,2160.18,361.47,361.47,3.42,3.42,5127.33,5127.33
3574,3574,3588.6,3588.6,0.239443045,2.906601424,-15.92670074,-2.206608353,-0.685232086,-4.274455367,-2.2174006,-2.069176240,0.440156300,-896.094867,2017-05-01,2017-05-01,,1,161,161,101.36,100.93,100.29,100.23,98.8,98.8,127.87,127.87,98.6,98.6,102.9,102.9,102.2,102.2,100.12,99.4,99.4,100.87,100.26,503.49,503.49,100.13,879.71,879.71,100.16,98.8,98.8,98.9,98.9,100.18,100.22,100.41,100.36,4,4,20481.42,20481.42,99.2,99.2,1440.9,1440.9,100.29,1213.94,1213.94,126.2,126.2,100.59,97.3,97.3,101.08,312.24,312.24,101.29,100.39,102.83,102.83,101.5,3.6,3.6,101.34,1009.1,1009.1,100.77,100.35,1884.25,1884.25,1681.66,1681.66,101.4,101.4,1119.5,1119.5,512.3,512.3,100.18,289.98,289.98,4818.24,4818.24,2413.55,2413.55,9268.12,9268.12,4.8,4.8,4.7,4.7,98.6,98.6,10920237503,10920237503,99.2,기타,99.2,115.2,115.2,1299.98,1299.98,16203.98,16203.98,1.070819807,1.070819807,98.6,98.6,99.1,99.1,5185.52,5185.52,99.9,99.9,100.35,362.2,362.2,100.43,100.23,2029.62,2029.62,4870.82,4870.82,1.052,1.052,101.3,101.3,101.3,101.3,2301.89,2301.89,382.4,382.4,3.45,3.45,5619.21,5619.21
3574,3574,3588.6,3588.6,-1.174455900,0.918027520,-18.9312452,-3.613189940,-2.263892280,-5.084415660,-2.017400600,-1.869176240,0.912602100,-896.104867,2017-06-01,2017-06-01,,1,162,162,101.36,100.93,100.29,100.23,99,99,121.8,121.8,98.8,98.8,102.6,102.6,102,102,100.12,99.4,99.4,100.87,100.26,524.61,524.61,100.13,882.18,882.18,100.16,98.7,98.7,98.9,98.9,100.18,100.22,100.41,100.36,4.13,4.13,20176.35,20176.35,99.6,99.6,1351.75,1351.75,100.29,1197.42,1197.42,125.4,125.4,100.59,98.2,98.2,101.08,304.72,304.72,101.29,100.39,102.61,102.61,101.5,3.8,3.8,101.34,1021.4,1021.4,100.77,100.35,1820.99,1820.99,1699.85,1699.85,101.3,101.3,1144.1,1144.1,499.58,499.58,100.18,335.91,335.91,4554.02,4554.02,2821.82,2821.82,10080.17,10080.17,4.8,4.8,4.7,4.7,98.7,98.7,10920237503,10920237503,99.4,기타,99.4,114.2,114.2,1267.43,1267.43,17462.65,17462.65,1.070819807,1.070819807,98.8,98.8,99.2,99.2,5346.93,5346.93,99.7,99.7,100.35,358.96,358.96,100.43,100.23,2245.93,2245.93,5042.14,5042.14,1.052,1.052,101,101,101.1,101.1,2372.2,2372.2,390.5,390.5,3.44,3.44,5450.91,5450.91
3574,3574,3588.6,3588.6,-1.99291255,-0.517315360,-20.8968114,-4.28529733,-3.093496460,-5.57425187,-1.817400600,-1.66917624,0.902075800,-896.094867,2017-07-01,2017-07-01,,1,163,163,101.36,100.93,100.29,100.23,99.2,99.2,121.8,121.8,99.1,99.1,102.2,102.2,101.6,101.6,100.12,99.5,99.5,100.87,100.26,543.93,543.93,100.13,873.81,873.81,100.16,98.7,98.7,99,99,100.18,100.22,100.41,100.36,4.25,4.25,21791.34,21791.34,99.9,99.9,1357.94,1357.94,100.29,1176.52,1176.52,134.1,134.1,100.59,98.7,98.7,101.08,304.78,304.78,101.29,100.39,102.78,102.78,101.5,3.4,3.4,101.34,1011.9,1011.9,100.77,100.35,1723.5,1723.5,1658.72,1658.72,101.1,101.1,1119,1119,480.28,480.28,100.18,353.92,353.92,4469.83,4469.83,2938.55,2938.55,9596.4,9596.4,4.8,4.8,4.7,4.7,98.9,98.9,10920237503,10920237503,99.6,기타,99.6,118.1,118.1,1344.95,1344.95,17369.26,17369.26,1.070819807,1.070819807,99,99,99.3,99.3,5335.85,5335.85,99.7,99.7,100.35,334.94,334.94,100.43,100.23,2179.83,2179.83,5507.77,5507.77,1.052,1.052,100.9,100.9,100.9,100.9,2412.9,2412.9,411.54,411.54,3.45,3.45,5650.26,5650.26
